XDATA	YDATA	
2.280743851	0.1988
2.281343731	0.1913
2.281943611	0.2125
2.282543491	0.135
2.283143371	0.1688
2.283743251	0.2475
2.284343131	0.2437
2.284943011	0.1563
2.285542891	0.18
2.286142771	0.23
2.286742651	0.22
2.287342531	0.185
2.287942412	0.1963
2.288542292	0.1938
2.289142172	0.19
2.289742052	0.1862
2.290341932	0.2275
2.290941812	0.2612
2.291541692	0.19
2.292141572	0.15
2.292741452	0.1775
2.293341332	0.24
2.293941212	0.235
2.294541092	0.2087
2.295140972	0.1388
2.295740852	0.1475
2.296340732	0.2425
2.296940612	0.2725
2.297540492	0.2
2.298140372	0.1413
2.298740252	0.19
2.299340132	0.2087
2.299940012	0.2075
2.300539892	0.1775
2.301139772	0.2263
2.301739652	0.2275
2.302339532	0.1875
2.302939412	0.1613
2.303539292	0.2338
2.304139172	0.2775
2.304739052	0.24
2.305338932	0.1563
2.305938812	0.1588
2.306538692	0.2338
2.307138572	0.2637
2.307738452	0.2275
2.308338332	0.2188
2.308938212	0.23
2.309538092	0.1475
2.310137972	0.1812
2.310737852	0.2925
2.311337732	0.24
2.311937612	0.1425
2.312537493	0.175
2.313137373	0.2063
2.313737253	0.225
2.314337133	0.2038
2.314937013	0.1938
2.315536893	0.2025
2.316136773	0.1575
2.316736653	0.1075
2.317336533	0.2313
2.317936413	0.2813
2.318536293	0.1913
2.319136173	0.1363
2.319736053	0.1738
2.320335933	0.1862
2.320935813	0.2075
2.321535693	0.2425
2.322135573	0.2038
2.322735453	0.1738
2.323335333	0.1837
2.323935213	0.15
2.324535093	0.205
2.325134973	0.2725
2.325734853	0.225
2.326334733	0.1525
2.326934613	0.1638
2.327534493	0.2137
2.328134373	0.2388
2.328734253	0.2025
2.329334133	0.1925
2.329934013	0.23
2.330533893	0.2
2.331133773	0.1988
2.331733653	0.1913
2.332333533	0.2
2.332933413	0.2013
2.333533293	0.23
2.334133173	0.1925
2.334733053	0.1487
2.335332933	0.2013
2.335932813	0.28
2.336532693	0.1675
2.337132573	0.1025
2.337732454	0.2188
2.338332334	0.2562
2.338932214	0.1413
2.339532094	0.1325
2.340131974	0.245
2.340731854	0.235
2.341331734	0.1713
2.341931614	0.1963
2.342531494	0.2038
2.343131374	0.1787
2.343731254	0.2063
2.344331134	0.2238
2.344931014	0.2338
2.345530894	0.21
2.346130774	0.1837
2.346730654	0.17
2.347330534	0.2388
2.347930414	0.2587
2.348530294	0.21
2.349130174	0.1938
2.349730054	0.1787
2.350329934	0.1913
2.350929814	0.2425
2.351529694	0.2112
2.352129574	0.225
2.352729454	0.2175
2.353329334	0.12
2.353929214	0.1438
2.354529094	0.24
2.355128974	0.2263
2.355728854	0.19
2.356328734	0.2
2.356928614	0.1575
2.357528494	0.165
2.358128374	0.2562
2.358728254	0.2363
2.359328134	0.1775
2.359928014	0.2013
2.360527894	0.18
2.361127774	0.1462
2.361727654	0.2363
2.362327534	0.21
2.362927415	0.1613
2.363527295	0.24
2.364127175	0.215
2.364727055	0.16
2.365326935	0.1837
2.365926815	0.2038
2.366526695	0.2188
2.367126575	0.2412
2.367726455	0.1713
2.368326335	0.15
2.368926215	0.1913
2.369526095	0.2338
2.370125975	0.2325
2.370725855	0.23
2.371325735	0.1462
2.371925615	0.1475
2.372525495	0.25
2.373125375	0.2487
2.373725255	0.1563
2.374325135	0.1713
2.374925015	0.2388
2.375524895	0.2275
2.376124775	0.18
2.376724655	0.1638
2.377324535	0.2525
2.377924415	0.245
2.378524295	0.18
2.379124175	0.1462
2.379724055	0.205
2.380323935	0.245
2.380923815	0.2213
2.381523695	0.1913
2.382123575	0.1938
2.382723455	0.2338
2.383323335	0.2025
2.383923215	0.1963
2.384523095	0.2188
2.385122975	0.2213
2.385722855	0.2263
2.386322735	0.1862
2.386922615	0.16
2.387522496	0.2238
2.388122376	0.2
2.388722256	0.1775
2.389322136	0.2263
2.389922016	0.2
2.390521896	0.1487
2.391121776	0.2125
2.391721656	0.2863
2.392321536	0.21
2.392921416	0.18
2.393521296	0.1925
2.394121176	0.1725
2.394721056	0.25
2.395320936	0.255
2.395920816	0.2
2.396520696	0.2075
2.397120576	0.1988
2.397720456	0.14
2.398320336	0.2462
2.398920216	0.2787
2.399520096	0.1888
2.400119976	0.16
2.400719856	0.2087
2.401319736	0.2025
2.401919616	0.2137
2.402519496	0.2112
2.403119376	0.1988
2.403719256	0.2363
2.404319136	0.1963
2.404919016	0.135
2.405518896	0.2313
2.406118776	0.275
2.406718656	0.1713
2.407318536	0.1688
2.407918416	0.1825
2.408518296	0.1725
2.409118176	0.23
2.409718056	0.2462
2.410317936	0.1938
2.410917816	0.2162
2.411517696	0.235
2.412117576	0.1638
2.412717457	0.2175
2.413317337	0.2225
2.413917217	0.1925
2.414517097	0.23
2.415116977	0.2063
2.415716857	0.12
2.416316737	0.2063
2.416916617	0.3013
2.417516497	0.1913
2.418116377	0.1525
2.418716257	0.2175
2.419316137	0.1875
2.419916017	0.1625
2.420515897	0.275
2.421115777	0.2538
2.421715657	0.1575
2.422315537	0.16
2.422915417	0.2213
2.423515297	0.2213
2.424115177	0.2
2.424715057	0.2075
2.425314937	0.215
2.425914817	0.2025
2.426514697	0.2063
2.427114577	0.1812
2.427714457	0.2025
2.428314337	0.2662
2.428914217	0.2425
2.429514097	0.16
2.430113977	0.1925
2.430713857	0.26
2.431313737	0.2025
2.431913617	0.1663
2.432513497	0.2288
2.433113377	0.2562
2.433713257	0.2162
2.434313137	0.235
2.434913017	0.1688
2.435512897	0.1825
2.436112777	0.2637
2.436712657	0.2712
2.437312537	0.1713
2.437912418	0.175
2.438512298	0.225
2.439112178	0.2475
2.439712058	0.1888
2.440311938	0.1688
2.440911818	0.2288
2.441511698	0.2063
2.442111578	0.1575
2.442711458	0.1663
2.443311338	0.215
2.443911218	0.2462
2.444511098	0.2462
2.445110978	0.1663
2.445710858	0.1413
2.446310738	0.27
2.446910618	0.2313
2.447510498	0.1375
2.448110378	0.1925
2.448710258	0.265
2.449310138	0.18
2.449910018	0.1688
2.450509898	0.2038
2.451109778	0.2425
2.451709658	0.2075
2.452309538	0.1537
2.452909418	0.2025
2.453509298	0.3337
2.454109178	0.2063
2.454709058	0.1138
2.455308938	0.2513
2.455908818	0.2475
2.456508698	0.155
2.457108578	0.18
2.457708458	0.2612
2.458308338	0.2338
2.458908218	0.2063
2.459508098	0.1537
2.460107978	0.1512
2.460707858	0.2625
2.461307738	0.2275
2.461907618	0.1713
2.462507499	0.1963
2.463107379	0.245
2.463707259	0.1363
2.464307139	0.1575
2.464907019	0.2475
2.465506899	0.245
2.466106779	0.1663
2.466706659	0.175
2.467306539	0.2137
2.467906419	0.2087
2.468506299	0.1625
2.469106179	0.2388
2.469706059	0.2612
2.470305939	0.1638
2.470905819	0.1812
2.471505699	0.2587
2.472105579	0.1875
2.472705459	0.1425
2.473305339	0.2838
2.473905219	0.2888
2.474505099	0.1512
2.475104979	0.1212
2.475704859	0.2612
2.476304739	0.2775
2.476904619	0.1812
2.477504499	0.17
2.478104379	0.255
2.478704259	0.2363
2.479304139	0.2038
2.479904019	0.2137
2.480503899	0.21
2.481103779	0.2125
2.481703659	0.2288
2.482303539	0.24
2.482903419	0.195
2.483503299	0.215
2.484103179	0.2263
2.484703059	0.2375
2.485302939	0.1925
2.485902819	0.1738
2.486502699	0.185
2.487102579	0.2162
2.48770246	0.2412
2.48830234	0.2275
2.48890222	0.1787
2.4895021	0.1775
2.49010198	0.2
2.49070186	0.2137
2.49130174	0.2263
2.49190162	0.2363
2.4925015	0.1713
2.49310138	0.1388
2.49370126	0.2375
2.49430114	0.2637
2.49490102	0.2112
2.4955009	0.1762
2.49610078	0.2087
2.49670066	0.2525
2.49730054	0.25
2.49790042	0.18
2.4985003	0.22
2.49910018	0.25
2.49970006	0.1988
2.50029994	0.1738
2.50089982	0.2388
2.5014997	0.2525
2.50209958	0.17
2.50269946	0.175
2.50329934	0.2263
2.50389922	0.265
2.5044991	0.1613
2.50509898	0.1787
2.50569886	0.1963
2.50629874	0.1938
2.50689862	0.1613
2.5074985	0.22
2.50809838	0.21
2.50869826	0.1963
2.50929814	0.16
2.50989802	0.1525
2.5104979	0.2275
2.51109778	0.2375
2.51169766	0.225
2.51229754	0.2038
2.512897421	0.1975
2.513497301	0.165
2.514097181	0.2013
2.514697061	0.2525
2.515296941	0.2687
2.515896821	0.1825
2.516496701	0.1237
2.517096581	0.1825
2.517696461	0.2762
2.518296341	0.2175
2.518896221	0.195
2.519496101	0.245
2.520095981	0.1512
2.520695861	0.1325
2.521295741	0.2863
2.521895621	0.2913
2.522495501	0.1438
2.523095381	0.1163
2.523695261	0.1888
2.524295141	0.245
2.524895021	0.2013
2.525494901	0.1563
2.526094781	0.2288
2.526694661	0.2513
2.527294541	0.1062
2.527894421	0.1
2.528494301	0.3188
2.529094181	0.2612
2.529694061	0.135
2.530293941	0.175
2.530893821	0.225
2.531493701	0.1862
2.532093581	0.2137
2.532693461	0.2338
2.533293341	0.2238
2.533893221	0.2
2.534493101	0.21
2.535092981	0.1825
2.535692861	0.2075
2.536292741	0.2375
2.536892621	0.2275
2.537492501	0.1888
2.538092382	0.19
2.538692262	0.2338
2.539292142	0.2125
2.539892022	0.22
2.540491902	0.2375
2.541091782	0.1775
2.541691662	0.155
2.542291542	0.2925
2.542891422	0.2525
2.543491302	0.0638
2.544091182	0.1588
2.544691062	0.3387
2.545290942	0.225
2.545890822	0.1438
2.546490702	0.2325
2.547090582	0.2288
2.547690462	0.195
2.548290342	0.2288
2.548890222	0.2375
2.549490102	0.2188
2.550089982	0.1963
2.550689862	0.1512
2.551289742	0.2225
2.551889622	0.3025
2.552489502	0.2112
2.553089382	0.1575
2.553689262	0.2263
2.554289142	0.2475
2.554889022	0.2313
2.555488902	0.185
2.556088782	0.2188
2.556688662	0.24
2.557288542	0.1512
2.557888422	0.1563
2.558488302	0.305
2.559088182	0.2388
2.559688062	0.1188
2.560287942	0.1738
2.560887822	0.2125
2.561487702	0.16
2.562087582	0.2213
2.562687463	0.2112
2.563287343	0.22
2.563887223	0.21
2.564487103	0.1625
2.565086983	0.1663
2.565686863	0.2487
2.566286743	0.1875
2.566886623	0.2225
2.567486503	0.2888
2.568086383	0.175
2.568686263	0.1062
2.569286143	0.2687
2.569886023	0.2775
2.570485903	0.1825
2.571085783	0.18
2.571685663	0.1725
2.572285543	0.2025
2.572885423	0.27
2.573485303	0.2363
2.574085183	0.1512
2.574685063	0.1787
2.575284943	0.2038
2.575884823	0.2087
2.576484703	0.2213
2.577084583	0.1825
2.577684463	0.19
2.578284343	0.2213
2.578884223	0.2
2.579484103	0.1313
2.580083983	0.205
2.580683863	0.26
2.581283743	0.2325
2.581883623	0.1525
2.582483503	0.1675
2.583083383	0.2188
2.583683263	0.2313
2.584283143	0.21
2.584883023	0.2112
2.585482903	0.2587
2.586082783	0.1988
2.586682663	0.0975
2.587282543	0.225
2.587882424	0.3163
2.588482304	0.1825
2.589082184	0.1038
2.589682064	0.2412
2.590281944	0.2587
2.590881824	0.1837
2.591481704	0.175
2.592081584	0.25
2.592681464	0.275
2.593281344	0.1675
2.593881224	0.0825
2.594481104	0.245
2.595080984	0.3063
2.595680864	0.1725
2.596280744	0.155
2.596880624	0.225
2.597480504	0.1837
2.598080384	0.2137
2.598680264	0.2662
2.599280144	0.2013
2.599880024	0.1913
2.600479904	0.1988
2.601079784	0.1775
2.601679664	0.2487
2.602279544	0.2787
2.602879424	0.1963
2.603479304	0.2125
2.604079184	0.2325
2.604679064	0.195
2.605278944	0.215
2.605878824	0.2662
2.606478704	0.2
2.607078584	0.1938
2.607678464	0.2175
2.608278344	0.185
2.608878224	0.2125
2.609478104	0.2538
2.610077984	0.2112
2.610677864	0.2063
2.611277744	0.2
2.611877624	0.16
2.612477504	0.2275
2.613077385	0.2737
2.613677265	0.1575
2.614277145	0.1825
2.614877025	0.2562
2.615476905	0.1913
2.616076785	0.1388
2.616676665	0.2562
2.617276545	0.2625
2.617876425	0.1862
2.618476305	0.1812
2.619076185	0.2112
2.619676065	0.2
2.620275945	0.215
2.620875825	0.255
2.621475705	0.2112
2.622075585	0.1925
2.622675465	0.215
2.623275345	0.1963
2.623875225	0.1625
2.624475105	0.2412
2.625074985	0.2625
2.625674865	0.1787
2.626274745	0.1588
2.626874625	0.2225
2.627474505	0.2263
2.628074385	0.1837
2.628674265	0.2238
2.629274145	0.2487
2.629874025	0.1812
2.630473905	0.17
2.631073785	0.2338
2.631673665	0.1975
2.632273545	0.175
2.632873425	0.2675
2.633473305	0.27
2.634073185	0.1563
2.634673065	0.165
2.635272945	0.2575
2.635872825	0.2562
2.636472705	0.22
2.637072585	0.2087
2.637672466	0.2375
2.638272346	0.2625
2.638872226	0.2175
2.639472106	0.1512
2.640071986	0.2412
2.640671866	0.3125
2.641271746	0.2063
2.641871626	0.15
2.642471506	0.2275
2.643071386	0.2913
2.643671266	0.1588
2.644271146	0.1725
2.644871026	0.27
2.645470906	0.2437
2.646070786	0.12
2.646670666	0.1775
2.647270546	0.2725
2.647870426	0.2562
2.648470306	0.1563
2.649070186	0.1475
2.649670066	0.2487
2.650269946	0.27
2.650869826	0.17
2.651469706	0.2112
2.652069586	0.2325
2.652669466	0.175
2.653269346	0.185
2.653869226	0.3
2.654469106	0.2375
2.655068986	0.1862
2.655668866	0.1688
2.656268746	0.23
2.656868626	0.2725
2.657468506	0.2487
2.658068386	0.1738
2.658668266	0.25
2.659268146	0.23
2.659868026	0.1163
2.660467906	0.2137
2.661067786	0.3375
2.661667666	0.2338
2.662267546	0.1663
2.662867427	0.205
2.663467307	0.1988
2.664067187	0.2013
2.664667067	0.2162
2.665266947	0.2038
2.665866827	0.2013
2.666466707	0.2325
2.667066587	0.1713
2.667666467	0.1925
2.668266347	0.2313
2.668866227	0.2238
2.669466107	0.18
2.670065987	0.2325
2.670665867	0.225
2.671265747	0.1925
2.671865627	0.1713
2.672465507	0.2188
2.673065387	0.26
2.673665267	0.2162
2.674265147	0.19
2.674865027	0.2325
2.675464907	0.2338
2.676064787	0.1688
2.676664667	0.2575
2.677264547	0.2863
2.677864427	0.2263
2.678464307	0.18
2.679064187	0.2188
2.679664067	0.2412
2.680263947	0.25
2.680863827	0.22
2.681463707	0.2
2.682063587	0.2275
2.682663467	0.215
2.683263347	0.2
2.683863227	0.215
2.684463107	0.2612
2.685062987	0.225
2.685662867	0.1038
2.686262747	0.22
2.686862627	0.3025
2.687462507	0.1938
2.688062388	0.13
2.688662268	0.2587
2.689262148	0.2275
2.689862028	0.1762
2.690461908	0.1875
2.691061788	0.2587
2.691661668	0.2762
2.692261548	0.2063
2.692861428	0.1388
2.693461308	0.2238
2.694061188	0.29
2.694661068	0.2225
2.695260948	0.2063
2.695860828	0.2025
2.696460708	0.1475
2.697060588	0.235
2.697660468	0.2963
2.698260348	0.2013
2.698860228	0.1725
2.699460108	0.1862
2.700059988	0.18
2.700659868	0.24
2.701259748	0.25
2.701859628	0.205
2.702459508	0.195
2.703059388	0.1913
2.703659268	0.17
2.704259148	0.2425
2.704859028	0.295
2.705458908	0.175
2.706058788	0.1588
2.706658668	0.1988
2.707258548	0.2137
2.707858428	0.215
2.708458308	0.265
2.709058188	0.2213
2.709658068	0.2288
2.710257948	0.1663
2.710857828	0.2162
2.711457708	0.2975
2.712057588	0.2188
2.712657469	0.17
2.713257349	0.2075
2.713857229	0.2325
2.714457109	0.185
2.715056989	0.24
2.715656869	0.2587
2.716256749	0.22
2.716856629	0.1963
2.717456509	0.1888
2.718056389	0.1913
2.718656269	0.23
2.719256149	0.2363
2.719856029	0.2263
2.720455909	0.195
2.721055789	0.1212
2.721655669	0.2325
2.722255549	0.2888
2.722855429	0.1888
2.723455309	0.1575
2.724055189	0.2575
2.724655069	0.1787
2.725254949	0.1762
2.725854829	0.285
2.726454709	0.265
2.727054589	0.1425
2.727654469	0.1563
2.728254349	0.22
2.728854229	0.255
2.729454109	0.2338
2.730053989	0.1837
2.730653869	0.2188
2.731253749	0.2487
2.731853629	0.195
2.732453509	0.16
2.733053389	0.2888
2.733653269	0.265
2.734253149	0.1563
2.734853029	0.185
2.735452909	0.2313
2.736052789	0.1738
2.736652669	0.1725
2.737252549	0.24
2.73785243	0.2437
2.73845231	0.215
2.73905219	0.1938
2.73965207	0.1825
2.74025195	0.195
2.74085183	0.2612
2.74145171	0.255
2.74205159	0.1925
2.74265147	0.17
2.74325135	0.2313
2.74385123	0.25
2.74445111	0.1787
2.74505099	0.1862
2.74565087	0.2888
2.74625075	0.255
2.74685063	0.1512
2.74745051	0.1738
2.74805039	0.2525
2.74865027	0.2462
2.74925015	0.2275
2.74985003	0.2238
2.75044991	0.1988
2.75104979	0.1875
2.75164967	0.225
2.75224955	0.245
2.75284943	0.2225
2.75344931	0.1775
2.75404919	0.1825
2.75464907	0.2538
2.75524895	0.2275
2.75584883	0.1775
2.75644871	0.2425
2.75704859	0.2462
2.75764847	0.1675
2.75824835	0.1725
2.75884823	0.3138
2.75944811	0.235
2.76004799	0.1588
2.76064787	0.1975
2.76124775	0.2425
2.76184763	0.245
2.76244751	0.2063
2.763047391	0.2275
2.763647271	0.2575
2.764247151	0.255
2.764847031	0.17
2.765446911	0.1625
2.766046791	0.27
2.766646671	0.2525
2.767246551	0.1563
2.767846431	0.2137
2.768446311	0.2662
2.769046191	0.1775
2.769646071	0.1537
2.770245951	0.2425
2.770845831	0.2587
2.771445711	0.1762
2.772045591	0.1738
2.772645471	0.22
2.773245351	0.2213
2.773845231	0.1713
2.774445111	0.2238
2.775044991	0.2612
2.775644871	0.2
2.776244751	0.2112
2.776844631	0.2275
2.777444511	0.1837
2.778044391	0.2038
2.778644271	0.3125
2.779244151	0.2475
2.779844031	0.1163
2.780443911	0.1475
2.781043791	0.27
2.781643671	0.2487
2.782243551	0.2388
2.782843431	0.2063
2.783443311	0.205
2.784043191	0.235
2.784643071	0.23
2.785242951	0.1963
2.785842831	0.2538
2.786442711	0.2525
2.787042591	0.1963
2.787642472	0.18
2.788242352	0.2412
2.788842232	0.2425
2.789442112	0.1963
2.790041992	0.1988
2.790641872	0.2188
2.791241752	0.1913
2.791841632	0.1938
2.792441512	0.2475
2.793041392	0.285
2.793641272	0.1925
2.794241152	0.1663
2.794841032	0.2025
2.795440912	0.2662
2.796040792	0.2112
2.796640672	0.2363
2.797240552	0.2612
2.797840432	0.21
2.798440312	0.1388
2.799040192	0.235
2.799640072	0.2975
2.800239952	0.2338
2.800839832	0.17
2.801439712	0.1963
2.802039592	0.2263
2.802639472	0.2475
2.803239352	0.2188
2.803839232	0.2063
2.804439112	0.2338
2.805038992	0.1837
2.805638872	0.1925
2.806238752	0.2575
2.806838632	0.24
2.807438512	0.1913
2.808038392	0.1862
2.808638272	0.2013
2.809238152	0.2462
2.809838032	0.2587
2.810437912	0.22
2.811037792	0.2063
2.811637672	0.2075
2.812237552	0.165
2.812837433	0.2162
2.813437313	0.285
2.814037193	0.2338
2.814637073	0.1938
2.815236953	0.2175
2.815836833	0.1837
2.816436713	0.2213
2.817036593	0.2662
2.817636473	0.2288
2.818236353	0.215
2.818836233	0.2313
2.819436113	0.15
2.820035993	0.19
2.820635873	0.3362
2.821235753	0.2575
2.821835633	0.1625
2.822435513	0.1675
2.823035393	0.2213
2.823635273	0.2425
2.824235153	0.2125
2.824835033	0.17
2.825434913	0.2725
2.826034793	0.2662
2.826634673	0.1438
2.827234553	0.1425
2.827834433	0.2838
2.828434313	0.2988
2.829034193	0.2137
2.829634073	0.1563
2.830233953	0.1888
2.830833833	0.2775
2.831433713	0.2525
2.832033593	0.205
2.832633473	0.2112
2.833233353	0.245
2.833833233	0.2038
2.834433113	0.165
2.835032993	0.2025
2.835632873	0.3025
2.836232753	0.2587
2.836832633	0.17
2.837432513	0.21
2.838032394	0.2263
2.838632274	0.19
2.839232154	0.2412
2.839832034	0.27
2.840431914	0.2175
2.841031794	0.2038
2.841631674	0.255
2.842231554	0.1975
2.842831434	0.2225
2.843431314	0.2325
2.844031194	0.2375
2.844631074	0.2225
2.845230954	0.21
2.845830834	0.1988
2.846430714	0.25
2.847030594	0.2225
2.847630474	0.1988
2.848230354	0.2612
2.848830234	0.265
2.849430114	0.165
2.850029994	0.2225
2.850629874	0.2938
2.851229754	0.2475
2.851829634	0.2112
2.852429514	0.1975
2.853029394	0.21
2.853629274	0.2662
2.854229154	0.2363
2.854829034	0.205
2.855428914	0.21
2.856028794	0.2162
2.856628674	0.2
2.857228554	0.2562
2.857828434	0.2538
2.858428314	0.2075
2.859028194	0.205
2.859628074	0.23
2.860227954	0.2175
2.860827834	0.2412
2.861427714	0.2475
2.862027594	0.2388
2.862627475	0.2412
2.863227355	0.2225
2.863827235	0.1837
2.864427115	0.2325
2.865026995	0.3
2.865626875	0.2313
2.866226755	0.1762
2.866826635	0.1913
2.867426515	0.2538
2.868026395	0.2525
2.868626275	0.225
2.869226155	0.2338
2.869826035	0.2412
2.870425915	0.19
2.871025795	0.2013
2.871625675	0.28
2.872225555	0.19
2.872825435	0.1738
2.873425315	0.2525
2.874025195	0.26
2.874625075	0.1713
2.875224955	0.2238
2.875824835	0.2275
2.876424715	0.195
2.877024595	0.2087
2.877624475	0.2712
2.878224355	0.245
2.878824235	0.23
2.879424115	0.215
2.880023995	0.2275
2.880623875	0.2963
2.881223755	0.2538
2.881823635	0.1925
2.882423515	0.1975
2.883023395	0.2637
2.883623275	0.2637
2.884223155	0.2363
2.884823035	0.2213
2.885422915	0.2825
2.886022795	0.225
2.886622675	0.1738
2.887222555	0.2525
2.887822436	0.3025
2.888422316	0.2
2.889022196	0.165
2.889622076	0.2388
2.890221956	0.2737
2.890821836	0.2112
2.891421716	0.2
2.892021596	0.2875
2.892621476	0.2863
2.893221356	0.0887
2.893821236	0.1812
2.894421116	0.3337
2.895020996	0.2412
2.895620876	0.095
2.896220756	0.21
2.896820636	0.2775
2.897420516	0.2112
2.898020396	0.1837
2.898620276	0.2325
2.899220156	0.2513
2.899820036	0.1713
2.900419916	0.1512
2.901019796	0.285
2.901619676	0.3175
2.902219556	0.19
2.902819436	0.15
2.903419316	0.2525
2.904019196	0.2625
2.904619076	0.2487
2.905218956	0.21
2.905818836	0.2125
2.906418716	0.1988
2.907018596	0.1688
2.907618476	0.1938
2.908218356	0.255
2.908818236	0.2338
2.909418116	0.1475
2.910017996	0.1837
2.910617876	0.2263
2.911217756	0.2437
2.911817636	0.1988
2.912417516	0.2313
2.913017397	0.2375
2.913617277	0.205
2.914217157	0.1575
2.914817037	0.2313
2.915416917	0.2925
2.916016797	0.2625
2.916616677	0.1988
2.917216557	0.1862
2.917816437	0.225
2.918416317	0.2863
2.919016197	0.2313
2.919616077	0.2137
2.920215957	0.26
2.920815837	0.2013
2.921415717	0.16
2.922015597	0.285
2.922615477	0.3125
2.923215357	0.1825
2.923815237	0.1663
2.924415117	0.2425
2.925014997	0.2487
2.925614877	0.2412
2.926214757	0.195
2.926814637	0.2338
2.927414517	0.2513
2.928014397	0.1338
2.928614277	0.1775
2.929214157	0.3425
2.929814037	0.2712
2.930413917	0.1638
2.931013797	0.1875
2.931613677	0.2162
2.932213557	0.2388
2.932813437	0.2662
2.933413317	0.225
2.934013197	0.1938
2.934613077	0.2238
2.935212957	0.1938
2.935812837	0.1925
2.936412717	0.2513
2.937012597	0.2725
2.937612478	0.2338
2.938212358	0.1862
2.938812238	0.1837
2.939412118	0.2587
2.940011998	0.27
2.940611878	0.205
2.941211758	0.21
2.941811638	0.25
2.942411518	0.2087
2.943011398	0.2388
2.943611278	0.2538
2.944211158	0.165
2.944811038	0.23
2.945410918	0.2712
2.946010798	0.2188
2.946610678	0.2025
2.947210558	0.27
2.947810438	0.2625
2.948410318	0.2188
2.949010198	0.1938
2.949610078	0.2275
2.950209958	0.3063
2.950809838	0.27
2.951409718	0.1487
2.952009598	0.2
2.952609478	0.2975
2.953209358	0.2375
2.953809238	0.215
2.954409118	0.2437
2.955008998	0.2288
2.955608878	0.2137
2.956208758	0.2662
2.956808638	0.2625
2.957408518	0.27
2.958008398	0.1988
2.958608278	0.19
2.959208158	0.28
2.959808038	0.3
2.960407918	0.2388
2.961007798	0.2087
2.961607678	0.19
2.962207558	0.2338
2.962807439	0.2838
2.963407319	0.215
2.964007199	0.2188
2.964607079	0.2338
2.965206959	0.1688
2.965806839	0.2112
2.966406719	0.2925
2.967006599	0.2625
2.967606479	0.1713
2.968206359	0.205
2.968806239	0.23
2.969406119	0.2538
2.970005999	0.245
2.970605879	0.2225
2.971205759	0.265
2.971805639	0.2412
2.972405519	0.1462
2.973005399	0.205
2.973605279	0.31
2.974205159	0.2637
2.974805039	0.215
2.975404919	0.2013
2.976004799	0.19
2.976604679	0.2575
2.977204559	0.2612
2.977804439	0.2325
2.978404319	0.2363
2.979004199	0.2275
2.979604079	0.1487
2.980203959	0.225
2.980803839	0.2913
2.981403719	0.2475
2.982003599	0.2112
2.982603479	0.1812
2.983203359	0.1975
2.983803239	0.2462
2.984403119	0.26
2.985002999	0.2063
2.985602879	0.235
2.986202759	0.2412
2.986802639	0.2038
2.987402519	0.2225
2.9880024	0.2625
2.98860228	0.2575
2.98920216	0.2437
2.98980204	0.225
2.99040192	0.2038
2.9910018	0.2475
2.99160168	0.2813
2.99220156	0.2313
2.99280144	0.2
2.99340132	0.2475
2.9940012	0.2775
2.99460108	0.2375
2.99520096	0.1862
2.99580084	0.2575
2.99640072	0.2662
2.9970006	0.2238
2.99760048	0.2325
2.99820036	0.265
2.99880024	0.2313
2.99940012	0.225
3	0.2612
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
